"","ID","solidarity_behaviour","solidarity_attitude","treatment_video","c_0031_w1","c_0031_w2","c_0031_w3","c_0032_w1","c_0032_w2","vignette3","vignette4","vignette5","vignette6","vignette1","vignette2","vignette3_w4","vignette4_w4","conjoint_choice1_exp3","conjoint_rating1_exp3","conjoint_rating2_exp3","conjoint_choice2_exp3","conjoint_rating3_exp3","conjoint_rating4_exp3","conjoint_choice3_exp3","conjoint_rating5_exp3","conjoint_rating6_exp3","conjoint_choice1_exp7","conjoint_rating1_exp7","conjoint_rating2_exp7","conjoint_choice2_exp7","conjoint_rating3_exp7","conjoint_rating4_exp7"
"13218",6543220350510,0,0,1,NA,182,NA,NA,174,125,102,67,64,NA,NA,NA,NA,2,0,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"13219",6543258547455,0.2,1,1,NA,77,NA,NA,74,119,37,32,96,NA,NA,NA,NA,2,2,5,1,7,1,1,6,2,NA,NA,NA,NA,NA,NA
"13220",6543273103695,0.6,1,1,NA,46,NA,NA,43,151,126,180,51,NA,NA,NA,NA,1,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13221",6543389092140,1,1,0,NA,143,NA,NA,83,172,30,168,154,NA,NA,NA,NA,2,8,10,1,10,10,2,10,10,NA,NA,NA,NA,NA,NA
"13222",6543390476565,1,1,0,NA,4,NA,NA,62,180,50,44,150,NA,NA,NA,NA,2,5,8,2,5,8,2,5,8,NA,NA,NA,NA,NA,NA
"13223",6543445840380,0.2,0,1,NA,139,NA,NA,46,99,66,16,83,NA,NA,NA,NA,2,4,7,2,3,5,2,3,5,NA,NA,NA,NA,NA,NA
"13224",6543451088010,1,0,1,NA,101,NA,NA,174,67,189,112,182,NA,NA,NA,NA,1,7,5,1,9,8,1,8,7,NA,NA,NA,NA,NA,NA
"13225",6543490577085,0,0,0,NA,35,NA,NA,174,94,37,55,75,NA,NA,NA,NA,2,6,7,1,8,6,2,6,8,NA,NA,NA,NA,NA,NA
"13226",6543522313380,0.6,0,0,NA,113,NA,NA,177,133,27,73,186,NA,NA,NA,NA,2,2,7,2,4,4,2,5,5,NA,NA,NA,NA,NA,NA
"13227",6543527495085,0,0,0,NA,14,NA,NA,20,48,15,170,123,NA,NA,NA,NA,2,10,10,2,0,10,2,0,10,NA,NA,NA,NA,NA,NA
"13228",6543585495900,1,0,1,NA,100,NA,NA,41,190,11,145,156,NA,NA,NA,NA,2,3,9,1,9,1,2,4,9,NA,NA,NA,NA,NA,NA
"13229",6543621200880,0,0,0,NA,59,NA,NA,28,29,87,72,131,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"13230",6543669985380,0.4,0,0,NA,155,NA,NA,58,83,85,57,68,NA,NA,NA,NA,2,1,8,1,7,0,1,8,2,NA,NA,NA,NA,NA,NA
"13231",6543695050065,0,0,0,NA,97,NA,NA,48,72,87,116,62,NA,NA,NA,NA,2,0,10,2,5,5,2,0,10,NA,NA,NA,NA,NA,NA
"13232",6543743729085,0.4,0,1,NA,189,NA,NA,24,2,115,88,43,NA,NA,NA,NA,2,3,7,1,7,3,2,2,7,NA,NA,NA,NA,NA,NA
"13233",6543749108565,1,1,0,NA,26,NA,NA,94,119,138,91,30,NA,NA,NA,NA,1,4,0,2,1,4,2,2,4,NA,NA,NA,NA,NA,NA
"13234",6543758258955,0.4,0,0,NA,102,NA,NA,94,6,120,169,182,NA,NA,NA,NA,1,5,2,2,5,6,2,1,2,NA,NA,NA,NA,NA,NA
"13235",6543760922325,0.4,1,1,NA,74,NA,NA,169,43,120,54,140,NA,NA,NA,NA,1,6,1,1,7,1,2,3,7,NA,NA,NA,NA,NA,NA
"13236",6543763572510,0.8,0,1,NA,48,NA,NA,169,118,56,33,117,NA,NA,NA,NA,1,5,0,2,0,5,1,5,0,NA,NA,NA,NA,NA,NA
"13237",6543785973825,0.6,1,0,NA,34,NA,NA,93,17,88,181,131,NA,NA,NA,NA,1,10,6,1,10,7,2,7,10,NA,NA,NA,NA,NA,NA
"13238",6543818870400,0.2,0,0,NA,74,NA,NA,37,42,144,191,35,NA,NA,NA,NA,1,8,6,1,7,6,1,8,5,NA,NA,NA,NA,NA,NA
"13239",6543846611640,0.4,1,0,NA,172,NA,NA,182,16,13,160,37,NA,NA,NA,NA,2,4,8,2,4,8,2,5,6,NA,NA,NA,NA,NA,NA
"13240",6543846624825,1,1,0,NA,65,NA,NA,102,90,6,107,182,NA,NA,NA,NA,2,4,7,1,7,4,1,6,4,NA,NA,NA,NA,NA,NA
"13241",6543859862565,0.6,1,1,NA,138,NA,NA,54,44,163,81,129,NA,NA,NA,NA,1,7,4,2,4,7,2,7,9,NA,NA,NA,NA,NA,NA
"13242",6543868986585,1,1,1,NA,103,NA,NA,132,19,177,122,168,NA,NA,NA,NA,1,8,8,2,8,8,1,8,8,NA,NA,NA,NA,NA,NA
"13243",6543884874510,1,0,1,NA,77,NA,NA,146,33,147,18,131,NA,NA,NA,NA,2,6,6,1,6,6,1,6,6,NA,NA,NA,NA,NA,NA
"13244",6543928371825,0.4,1,0,NA,68,NA,NA,13,123,31,66,98,NA,NA,NA,NA,2,4,5,2,10,10,1,10,0,NA,NA,NA,NA,NA,NA
"13245",6543934990695,0,1,1,NA,54,NA,NA,43,76,74,120,142,NA,NA,NA,NA,2,10,10,2,10,10,1,10,8,NA,NA,NA,NA,NA,NA
"13246",6543941490900,0,1,1,NA,34,NA,NA,26,104,99,93,178,NA,NA,NA,NA,1,7,6,2,6,6,2,6,6,NA,NA,NA,NA,NA,NA
"13247",6543967966380,0,1,0,NA,156,NA,NA,68,43,123,98,13,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13248",6543986333085,1,1,1,NA,72,NA,NA,62,54,181,74,61,NA,NA,NA,NA,2,8,9,1,8,1,2,3,4,NA,NA,NA,NA,NA,NA
"13249",6543991646640,1,1,1,NA,25,NA,NA,116,62,87,42,48,NA,NA,NA,NA,1,10,10,2,10,10,1,10,10,NA,NA,NA,NA,NA,NA
"13250",6544011450510,0.2,0,1,NA,139,NA,NA,155,158,166,28,21,NA,NA,NA,NA,1,7,3,1,7,3,2,3,7,NA,NA,NA,NA,NA,NA
"13251",6544020719565,1,0,0,NA,21,NA,NA,90,22,28,3,146,NA,NA,NA,NA,2,3,8,2,4,8,2,4,5,NA,NA,NA,NA,NA,NA
"13252",6544027206585,0.2,1,0,NA,71,NA,NA,104,34,46,144,70,NA,NA,NA,NA,2,5,8,2,4,8,2,6,7,NA,NA,NA,NA,NA,NA
"13253",6544047036825,0,0,1,NA,35,NA,NA,85,105,7,96,192,NA,NA,NA,NA,2,5,7,2,6,8,1,8,7,NA,NA,NA,NA,NA,NA
"13254",6544102440195,1,1,0,NA,89,NA,NA,134,147,10,96,116,NA,NA,NA,NA,1,7,7,2,7,7,1,7,7,NA,NA,NA,NA,NA,NA
"13255",6544105077195,0.8,0,0,NA,75,NA,NA,12,132,58,139,113,NA,NA,NA,NA,2,0,10,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"13256",6544144553085,1,0,0,NA,75,NA,NA,92,5,26,143,139,NA,NA,NA,NA,2,3,8,1,8,3,1,7,6,NA,NA,NA,NA,NA,NA
"13257",6544147269195,0.4,1,0,NA,44,NA,NA,162,167,24,19,80,NA,NA,NA,NA,2,3,6,2,3,5,1,5,2,NA,NA,NA,NA,NA,NA
"13258",6544198690695,0.8,1,1,NA,135,NA,NA,86,28,112,164,55,NA,NA,NA,NA,2,3,7,2,6,6,1,7,5,NA,NA,NA,NA,NA,NA
"13259",6544199930085,0.6,1,1,NA,76,NA,NA,34,125,4,161,124,NA,NA,NA,NA,2,7,10,1,9,7,1,9,8,NA,NA,NA,NA,NA,NA
"13260",6544222436880,1,1,1,NA,41,NA,NA,162,180,117,74,80,NA,NA,NA,NA,1,5,5,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"13261",6544229029380,0,1,1,NA,109,NA,NA,179,7,176,180,67,NA,NA,NA,NA,1,10,4,2,5,10,1,10,5,NA,NA,NA,NA,NA,NA
"13262",6544231613640,0.2,1,0,NA,63,NA,NA,89,1,138,49,24,NA,NA,NA,NA,1,5,3,1,5,2,1,5,5,NA,NA,NA,NA,NA,NA
"13263",6544273845195,0.6,1,0,NA,16,NA,NA,173,103,1,83,108,NA,NA,NA,NA,2,2,8,2,2,8,1,8,2,NA,NA,NA,NA,NA,NA
"13264",6544293543585,0.2,1,0,NA,11,NA,NA,84,116,35,89,119,NA,NA,NA,NA,1,6,4,2,5,7,1,7,4,NA,NA,NA,NA,NA,NA
"13265",6544379232900,1,0,0,NA,19,NA,NA,159,14,146,175,64,NA,NA,NA,NA,1,8,7,2,6,9,2,6,8,NA,NA,NA,NA,NA,NA
"13266",6544406987325,0,0,0,NA,150,NA,NA,87,71,158,79,146,NA,NA,NA,NA,1,5,5,2,5,6,1,6,4,NA,NA,NA,NA,NA,NA
"13267",6544462337955,0.4,1,0,NA,7,NA,NA,142,90,70,10,127,NA,NA,NA,NA,2,5,8,1,7,5,2,4,8,NA,NA,NA,NA,NA,NA
"13268",6544471567455,1,1,0,NA,150,NA,NA,87,2,115,79,71,NA,NA,NA,NA,2,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13269",6544488773880,0.4,1,1,NA,189,NA,NA,34,151,131,57,119,NA,NA,NA,NA,2,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13270",6544495313640,0.6,1,1,NA,64,NA,NA,85,182,72,29,96,NA,NA,NA,NA,2,7,8,2,6,8,1,8,6,NA,NA,NA,NA,NA,NA
"13271",6544504516770,0.2,0,0,NA,5,NA,NA,147,82,101,31,6,NA,NA,NA,NA,1,7,2,1,6,3,1,5,5,NA,NA,NA,NA,NA,NA
"13272",6544507140585,0.8,1,0,NA,136,NA,NA,27,13,47,31,141,NA,NA,NA,NA,2,5,7,2,4,7,2,5,7,NA,NA,NA,NA,NA,NA
"13273",6544509817140,0.4,1,0,NA,74,NA,NA,79,162,123,151,29,NA,NA,NA,NA,1,8,7,2,6,8,2,7,8,NA,NA,NA,NA,NA,NA
"13274",6544513746270,0.8,1,1,NA,27,NA,NA,91,173,63,139,104,NA,NA,NA,NA,2,7,8,1,8,7,1,8,7,NA,NA,NA,NA,NA,NA
"13275",6544540208565,0.2,1,0,NA,25,NA,NA,116,155,62,97,72,NA,NA,NA,NA,2,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13276",6544545416640,0.2,0,0,NA,111,NA,NA,170,97,167,102,92,NA,NA,NA,NA,1,7,4,1,7,4,1,7,3,NA,NA,NA,NA,NA,NA
"13277",6544577087010,0.2,1,1,NA,45,NA,NA,143,74,46,64,87,NA,NA,NA,NA,1,10,0,1,9,1,2,2,9,NA,NA,NA,NA,NA,NA
"13278",6544578392325,0.6,1,1,NA,35,NA,NA,85,105,192,159,185,NA,NA,NA,NA,2,5,9,1,9,7,1,9,7,NA,NA,NA,NA,NA,NA
"13279",6544580976585,0.8,1,0,NA,13,NA,NA,68,123,14,31,98,NA,NA,NA,NA,2,8,10,2,7,9,1,10,4,NA,NA,NA,NA,NA,NA
"13280",6544583679510,1,0,0,NA,3,NA,NA,14,19,165,50,53,NA,NA,NA,NA,2,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13281",6544628468955,0,0,1,NA,80,NA,NA,181,189,191,141,88,NA,NA,NA,NA,2,0,10,1,10,0,1,10,0,NA,NA,NA,NA,NA,NA
"13282",6544690517565,0,1,0,NA,106,NA,NA,42,122,43,88,189,NA,NA,NA,NA,2,5,8,1,8,7,2,7,8,NA,NA,NA,NA,NA,NA
"13283",6544718113770,0.2,1,1,NA,156,NA,NA,42,149,190,180,152,NA,NA,NA,NA,2,4,5,1,5,4,2,4,5,NA,NA,NA,NA,NA,NA
"13284",6544764274455,0,1,1,NA,24,NA,NA,128,38,192,127,134,NA,NA,NA,NA,1,1,1,1,5,0,2,0,4,NA,NA,NA,NA,NA,NA
"13285",6544769508900,0,0,1,NA,5,NA,NA,117,182,124,156,3,NA,NA,NA,NA,2,3,9,1,8,2,1,8,2,NA,NA,NA,NA,NA,NA
"13286",6544769601195,1,0,1,NA,113,NA,NA,71,54,64,178,76,NA,NA,NA,NA,2,0,6,1,5,0,2,0,7,NA,NA,NA,NA,NA,NA
"13287",6544809077085,0,1,1,NA,102,NA,NA,18,151,73,37,6,NA,NA,NA,NA,2,5,5,1,8,4,1,7,4,NA,NA,NA,NA,NA,NA
"13288",6544842092325,1,1,0,NA,39,NA,NA,179,188,145,131,104,NA,NA,NA,NA,2,5,9,1,5,0,1,9,0,NA,NA,NA,NA,NA,NA
"13289",6544845995085,0,0,1,NA,34,NA,NA,16,176,38,141,139,NA,NA,NA,NA,2,2,7,1,8,1,2,5,5,NA,NA,NA,NA,NA,NA
"13290",6544852574400,1,0,0,NA,59,NA,NA,24,171,133,56,76,NA,NA,NA,NA,2,6,7,1,7,6,2,6,7,NA,NA,NA,NA,NA,NA
"13291",6544908004140,0,0,0,NA,35,NA,NA,105,85,192,96,152,NA,NA,NA,NA,2,0,0,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA
"13292",6544992427695,0.4,1,0,NA,79,NA,NA,85,155,60,91,111,NA,NA,NA,NA,2,8,10,2,6,8,1,7,6,NA,NA,NA,NA,NA,NA
"13293",6545017439640,0.2,0,1,NA,124,NA,NA,6,95,130,73,99,NA,NA,NA,NA,2,1,7,1,7,1,1,6,2,NA,NA,NA,NA,NA,NA
"13294",6545063560770,0,1,0,NA,164,NA,NA,28,86,112,12,153,NA,NA,NA,NA,1,0,0,2,0,0,1,8,0,NA,NA,NA,NA,NA,NA
"13295",6545070126900,1,1,1,NA,83,NA,NA,104,30,103,172,143,NA,NA,NA,NA,1,10,9,2,6,10,1,10,7,NA,NA,NA,NA,NA,NA
"13296",6545084643585,0.6,1,0,NA,118,NA,NA,94,113,72,117,6,NA,NA,NA,NA,2,4,7,2,5,5,2,4,7,NA,NA,NA,NA,NA,NA
"13297",6545112384825,1,1,1,NA,15,NA,NA,58,74,180,119,110,NA,NA,NA,NA,2,5,7,2,7,7,2,7,7,NA,NA,NA,NA,NA,NA
"13298",6545196782010,0.6,1,1,NA,131,NA,NA,48,75,44,142,62,NA,NA,NA,NA,1,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"13299",6545234965770,1,0,0,NA,165,NA,NA,121,26,125,15,157,NA,NA,NA,NA,1,5,3,2,3,7,1,6,3,NA,NA,NA,NA,NA,NA
"13300",6545238921270,0.4,1,0,NA,45,NA,NA,2,104,143,46,121,NA,NA,NA,NA,2,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13301",6545242916325,1,0,1,NA,179,NA,NA,79,18,156,72,50,NA,NA,NA,NA,1,7,7,2,8,10,1,9,9,NA,NA,NA,NA,NA,NA
"13302",6545244182085,1,1,0,NA,3,NA,NA,14,19,5,21,123,NA,NA,NA,NA,2,3,8,1,8,2,1,8,2,NA,NA,NA,NA,NA,NA
"13303",6545287771695,0.2,0,1,NA,162,NA,NA,9,110,101,41,145,NA,NA,NA,NA,1,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13304",6545287798065,0.8,0,1,NA,59,NA,NA,73,6,181,168,177,NA,NA,NA,NA,2,4,6,1,6,4,2,3,7,NA,NA,NA,NA,NA,NA
"13305",6545318031270,0,0,0,NA,138,NA,NA,49,1,176,157,59,NA,NA,NA,NA,2,2,5,1,6,2,2,2,8,NA,NA,NA,NA,NA,NA
"13306",6545324597400,0.4,1,0,NA,3,NA,NA,120,82,1,191,188,NA,NA,NA,NA,2,6,7,1,7,6,1,7,6,NA,NA,NA,NA,NA,NA
"13307",6545331308565,1,0,0,NA,39,NA,NA,151,61,25,148,189,NA,NA,NA,NA,1,6,1,2,2,8,1,8,2,NA,NA,NA,NA,NA,NA
"13308",6545335237695,0.4,1,0,NA,70,NA,NA,46,74,17,98,161,NA,NA,NA,NA,2,5,6,2,6,7,2,6,7,NA,NA,NA,NA,NA,NA
"13309",6545335250880,1,1,0,NA,180,NA,NA,41,32,66,62,19,NA,NA,NA,NA,1,3,3,2,3,3,2,2,2,NA,NA,NA,NA,NA,NA
"13310",6545416892400,1,1,0,NA,30,NA,NA,71,50,155,24,173,NA,NA,NA,NA,1,4,4,2,4,4,2,5,5,NA,NA,NA,NA,NA,NA
"13311",6545419648065,1,1,1,NA,81,NA,NA,57,11,107,90,105,NA,NA,NA,NA,1,5,5,2,5,5,2,0,6,NA,NA,NA,NA,NA,NA
"13312",6545426121900,0.2,1,1,NA,66,NA,NA,88,32,84,165,186,NA,NA,NA,NA,2,6,7,1,8,6,1,9,6,NA,NA,NA,NA,NA,NA
"13313",6545449881270,1,1,1,NA,156,NA,NA,86,49,177,66,146,NA,NA,NA,NA,2,7,10,2,10,10,2,10,10,NA,NA,NA,NA,NA,NA
"13314",6545453849955,1,1,0,NA,149,NA,NA,183,89,45,135,95,NA,NA,NA,NA,1,5,2,2,4,4,2,2,7,NA,NA,NA,NA,NA,NA
"13315",6545459163510,0.4,0,1,NA,142,NA,NA,53,143,8,149,40,NA,NA,NA,NA,2,0,7,2,1,6,1,7,2,NA,NA,NA,NA,NA,NA
"13316",6545497320900,1,0,0,NA,97,NA,NA,176,34,175,169,157,NA,NA,NA,NA,2,3,7,1,6,4,2,4,7,NA,NA,NA,NA,NA,NA
"13317",6545499957900,1,1,0,NA,189,NA,NA,151,128,46,186,50,NA,NA,NA,NA,1,8,2,1,8,2,2,2,8,NA,NA,NA,NA,NA,NA
"13318",6545500023825,1,1,0,NA,19,NA,NA,44,166,178,91,87,NA,NA,NA,NA,1,8,6,2,6,9,1,7,5,NA,NA,NA,NA,NA,NA
"13319",6545507934825,0.4,1,1,NA,63,NA,NA,48,12,20,5,133,NA,NA,NA,NA,2,0,10,1,10,0,1,10,0,NA,NA,NA,NA,NA,NA
"13320",6545507948010,0.8,1,1,NA,152,NA,NA,157,158,108,7,182,NA,NA,NA,NA,2,4,6,2,4,8,1,7,3,NA,NA,NA,NA,NA,NA
"13321",6545507974380,0,1,0,NA,78,NA,NA,71,128,150,54,191,NA,NA,NA,NA,1,10,10,2,10,10,1,10,10,NA,NA,NA,NA,NA,NA
"13322",6545530362510,1,1,0,NA,185,NA,NA,82,126,38,75,47,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13323",6545539618380,0,0,0,NA,49,NA,NA,154,2,188,51,30,NA,NA,NA,NA,1,5,2,1,8,3,2,5,7,NA,NA,NA,NA,NA,NA
"13324",6545573807085,1,1,1,NA,139,NA,NA,46,39,16,66,153,NA,NA,NA,NA,1,8,2,1,8,2,2,2,8,NA,NA,NA,NA,NA,NA
"13325",6545627878770,0.2,0,1,NA,47,NA,NA,121,155,171,186,135,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13326",6545631834270,0.8,0,0,NA,45,NA,NA,180,138,114,191,153,NA,NA,NA,NA,1,5,5,2,3,3,2,2,2,NA,NA,NA,NA,NA,NA
"13327",6545637161010,0.4,0,0,NA,62,NA,NA,149,113,11,59,42,NA,NA,NA,NA,1,5,4,2,5,5,1,5,4,NA,NA,NA,NA,NA,NA
"13328",6545655593640,1,1,0,NA,192,NA,NA,35,116,43,127,90,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13329",6545666102085,0.6,1,0,NA,97,NA,NA,29,189,46,185,55,NA,NA,NA,NA,2,7,9,2,8,8,2,4,8,NA,NA,NA,NA,NA,NA
"13330",6545680631955,0,0,1,NA,28,NA,NA,22,90,21,172,62,NA,NA,NA,NA,2,0,10,2,1,10,1,3,3,NA,NA,NA,NA,NA,NA
"13331",6545685985065,0,0,0,NA,81,NA,NA,120,137,191,31,69,NA,NA,NA,NA,2,5,5,1,7,0,1,6,4,NA,NA,NA,NA,NA,NA
"13332",6545703086010,0.2,1,1,NA,147,NA,NA,98,166,116,41,125,NA,NA,NA,NA,2,6,6,2,6,6,2,6,6,NA,NA,NA,NA,NA,NA
"13333",6545704325400,0,0,1,NA,126,NA,NA,134,32,71,113,61,NA,NA,NA,NA,1,10,0,2,0,10,1,10,0,NA,NA,NA,NA,NA,NA
"13334",6545730774510,0,0,1,NA,155,NA,NA,21,115,93,184,101,NA,NA,NA,NA,2,6,8,2,3,6,2,2,8,NA,NA,NA,NA,NA,NA
"13335",6545736074880,0.6,0,1,NA,136,NA,NA,77,81,106,69,38,NA,NA,NA,NA,1,10,0,2,5,8,2,3,8,NA,NA,NA,NA,NA,NA
"13336",6545742641010,0.4,0,0,NA,179,NA,NA,105,145,65,133,177,NA,NA,NA,NA,2,4,6,2,4,6,2,4,6,NA,NA,NA,NA,NA,NA
"13337",6545775643065,0.4,0,0,NA,82,NA,NA,52,97,83,46,129,NA,NA,NA,NA,1,7,5,2,5,7,1,7,4,NA,NA,NA,NA,NA,NA
"13338",6545805929010,0,0,1,NA,84,NA,NA,58,20,63,45,135,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"13339",6545813866380,0,1,1,NA,181,NA,NA,89,86,161,62,30,NA,NA,NA,NA,2,5,10,2,4,10,1,10,7,NA,NA,NA,NA,NA,NA
"13340",6545815171695,0.2,0,0,NA,61,NA,NA,1,152,54,170,84,NA,NA,NA,NA,2,0,5,2,4,5,2,3,5,NA,NA,NA,NA,NA,NA
"13341",6545815184880,0.2,1,0,NA,52,NA,NA,64,10,183,70,192,NA,NA,NA,NA,2,2,8,1,8,3,1,8,3,NA,NA,NA,NA,NA,NA
"13342",6545832246270,0.8,0,0,NA,98,NA,NA,43,75,51,121,68,NA,NA,NA,NA,2,5,6,1,5,5,2,4,5,NA,NA,NA,NA,NA,NA
"13343",6545853434565,0,0,1,NA,78,NA,NA,118,184,139,47,177,NA,NA,NA,NA,1,0,0,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA
"13344",6545987829270,0.2,1,0,NA,182,NA,NA,141,159,175,172,140,NA,NA,NA,NA,2,6,7,2,6,7,2,6,7,NA,NA,NA,NA,NA,NA
"13345",6545991837510,1,1,0,NA,69,NA,NA,62,103,118,182,89,NA,NA,NA,NA,1,10,10,1,10,5,2,5,10,NA,NA,NA,NA,NA,NA
"13346",6546031379325,0.2,1,1,NA,186,NA,NA,124,73,158,106,100,NA,NA,NA,NA,1,8,8,2,5,8,1,8,7,NA,NA,NA,NA,NA,NA
"13347",6546035268900,0,1,1,NA,166,NA,NA,22,155,168,28,167,NA,NA,NA,NA,2,2,8,2,3,8,1,8,5,NA,NA,NA,NA,NA,NA
"13348",6546035374380,1,1,1,NA,155,NA,NA,190,158,166,115,167,NA,NA,NA,NA,2,5,7,2,5,7,2,5,7,NA,NA,NA,NA,NA,NA
"13349",6546092069880,1,1,0,NA,96,NA,NA,56,22,52,133,48,NA,NA,NA,NA,1,7,7,1,8,7,1,8,7,NA,NA,NA,NA,NA,NA
"13350",6546107799585,0,0,1,NA,53,NA,NA,86,8,52,29,80,NA,NA,NA,NA,1,5,3,1,7,5,1,6,4,NA,NA,NA,NA,NA,NA
"13351",6546119771565,0.4,0,1,NA,80,NA,NA,95,8,183,146,14,NA,NA,NA,NA,1,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"13352",6546160552770,1,1,0,NA,84,NA,NA,163,82,11,166,61,NA,NA,NA,NA,1,10,0,1,10,0,2,0,10,NA,NA,NA,NA,NA,NA
"13353",6546167118900,0,0,0,NA,24,NA,NA,134,68,162,15,167,NA,NA,NA,NA,1,10,0,1,10,0,2,0,10,NA,NA,NA,NA,NA,NA
"13354",6546167237565,0.8,0,0,NA,168,NA,NA,52,120,179,191,103,NA,NA,NA,NA,2,6,7,1,6,5,2,5,5,NA,NA,NA,NA,NA,NA
"13355",6546169769085,0.6,0,0,NA,159,NA,NA,176,71,175,13,20,NA,NA,NA,NA,2,7,8,2,7,8,2,6,8,NA,NA,NA,NA,NA,NA
"13356",6546248945010,0.6,1,1,NA,4,NA,NA,56,34,190,155,181,NA,NA,NA,NA,2,6,8,2,4,7,2,4,9,NA,NA,NA,NA,NA,NA
"13357",6546252821400,0,0,1,NA,90,NA,NA,69,92,190,129,162,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13358",6546301685010,0,0,0,NA,144,NA,NA,80,18,84,141,115,NA,NA,NA,NA,1,10,10,1,5,5,2,6,6,NA,NA,NA,NA,NA,NA
"13359",6546342584880,0.4,1,0,NA,35,NA,NA,85,105,115,152,144,NA,NA,NA,NA,2,3,9,1,6,4,2,4,6,NA,NA,NA,NA,NA,NA
"13360",6546351814380,0,0,1,NA,17,NA,NA,22,77,136,155,179,NA,NA,NA,NA,2,5,8,2,7,9,1,9,1,NA,NA,NA,NA,NA,NA
"13361",6546390024510,0.8,0,1,NA,112,NA,NA,66,177,86,134,153,NA,NA,NA,NA,2,3,8,2,3,7,1,7,3,NA,NA,NA,NA,NA,NA
"13362",6546395311695,0,0,0,NA,150,NA,NA,70,143,84,22,151,NA,NA,NA,NA,2,3,8,1,8,4,1,9,3,NA,NA,NA,NA,NA,NA
"13363",6546397909140,0.2,1,1,NA,84,NA,NA,8,2,192,45,136,NA,NA,NA,NA,2,5,9,1,7,3,1,7,6,NA,NA,NA,NA,NA,NA
"13364",6546419005140,1,1,0,NA,83,NA,NA,161,29,51,157,30,NA,NA,NA,NA,1,6,5,1,7,5,2,2,8,NA,NA,NA,NA,NA,NA
"13365",6546434774400,1,1,1,NA,1,NA,NA,102,133,86,126,78,NA,NA,NA,NA,1,8,6,1,8,7,1,9,8,NA,NA,NA,NA,NA,NA
"13366",6546453286140,0.6,1,1,NA,63,NA,NA,45,58,191,20,5,NA,NA,NA,NA,2,0,10,1,10,0,2,1,10,NA,NA,NA,NA,NA,NA
"13367",6546488885640,0.2,1,1,NA,116,NA,NA,139,67,179,18,94,NA,NA,NA,NA,2,1,1,2,0,10,2,0,10,NA,NA,NA,NA,NA,NA
"13368",6546491496270,1,0,1,NA,187,NA,NA,113,186,163,138,60,NA,NA,NA,NA,2,2,8,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"13369",6546502110195,0.2,1,1,NA,137,NA,NA,175,73,26,151,187,NA,NA,NA,NA,2,8,8,2,8,8,2,8,9,NA,NA,NA,NA,NA,NA
"13370",6546520582380,0,0,0,NA,144,NA,NA,84,108,65,110,115,NA,NA,NA,NA,2,0,9,2,0,8,1,9,0,NA,NA,NA,NA,NA,NA
"13371",6546552186825,0.4,1,1,NA,87,NA,NA,36,172,45,176,146,NA,NA,NA,NA,2,5,5,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"13372",6546608829585,0,0,0,NA,91,NA,NA,181,152,185,161,117,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"13373",6546637836585,1,1,0,NA,99,NA,NA,191,167,42,23,170,NA,NA,NA,NA,1,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"13374",6546718331010,0,0,1,NA,78,NA,NA,120,155,80,166,74,NA,NA,NA,NA,2,2,5,2,2,8,2,4,4,NA,NA,NA,NA,NA,NA
"13375",6546724883955,0,1,1,NA,122,NA,NA,97,16,130,22,154,NA,NA,NA,NA,2,0,8,2,4,7,2,4,7,NA,NA,NA,NA,NA,NA
"13376",6546726162900,1,0,0,NA,57,NA,NA,49,68,58,10,97,NA,NA,NA,NA,1,10,3,2,6,7,1,9,2,NA,NA,NA,NA,NA,NA
